id,target
Id_low6cksf7e,0.0
Id_f6brrddi6t,0.0
Id_emzyje5ouf,0.0
Id_jsb5o5bx5s,0.0
Id_a0y1ugzpxr,0.0
Id_op2p6xj57r,0.0
Id_ogpkzfub1z,0.0
Id_0hzmuo1ee8,0.0
Id_u2lnk0girw,0.0
Id_t9ljbssnss,0.0
Id_wsmc46avn1,0.0
Id_y0au3q4te9,0.0
Id_cwaoxjrdbl,0.0
Id_93vfdue5x5,0.0
Id_soqao0xhpn,0.0
Id_eitsfqdi2e,0.0
Id_m39uv5f0cw,0.0
Id_0uwaw8reih,0.0
Id_mmssff22ua,0.0
Id_ym71d0qnnx,0.0
Id_fka17332a5,0.0
Id_48i86f656s,0.0
Id_85e2gimqcm,0.0
Id_fip3ct5gmm,0.0
Id_2p7tzszf29,0.0
Id_567tiah015,0.0
Id_xtzd3dvlmb,0.0
Id_6558fipfoz,0.0
Id_ju9nv8fh03,0.0
Id_lcmcr5day8,0.0
Id_yrhtxu6iea,0.0
Id_3edpvravwj,0.0
Id_aq59j7clio,0.0
Id_dpkpw3tdzg,0.0
Id_16fkq51y89,0.0
Id_cbr2fzh8ve,0.0
Id_f8852we8c0,0.0
Id_i3cbexoc1y,0.0
Id_tz36ufdp1v,0.0
Id_vfao5dhb5f,0.0
Id_4om1foee82,0.0
Id_wixsi6w59q,0.0
Id_ju449b53vu,0.0
Id_8kz68vdhny,0.0
Id_23kwe90eju,0.0
Id_ik6bcwotxo,0.0
Id_29fgv5vbci,0.0
Id_bdvjrzba6i,0.0
Id_ce3218caen,0.0
Id_xgawf5eshd,0.0
Id_dsbgelt5bt,0.0
Id_jro0cjq6vu,0.0
Id_b3sz1r6if9,0.0
Id_fwp0q8whpl,0.0
Id_fm7p9osmz4,0.0
Id_fg9g2rx6e9,0.0
Id_569d64zkw5,0.0
Id_lmuohro4t1,0.0
Id_kmtcdw38f8,0.0
Id_u03rv8ehjh,0.0
Id_afrrywll01,0.0
Id_9crirzp5al,0.0
Id_15l6xe9nw5,0.0
Id_kav7zezf0a,0.0
Id_pbexn6o8s9,0.0
Id_8ojep63rd0,0.0
Id_47hvrvuit9,0.0
Id_goqf2dr068,0.0
Id_mpao2fr2uf,0.0
Id_xh5ujc7csn,0.0
Id_8awa6lf1un,0.0
Id_404xfs1h0s,0.0
Id_fsa2d8lvjh,0.0
Id_ddxxvcm9r3,0.0
Id_vtsluu40s9,0.0
Id_ypbp13jjql,0.0
Id_1nr33jfqm0,0.0
Id_4e03qq0xu0,0.0
Id_9xkh618k32,0.0
Id_n8obfaa1eg,0.0
Id_fqu51b6reb,0.0
Id_h0tymd80cz,0.0
Id_05sp3gcqsh,0.0
Id_q3k5mfpcxs,0.0
Id_ek6z0c56yk,0.0
Id_4ehlbu25w0,0.0
Id_s89auo3agz,0.0
Id_l5upgbg68h,0.0
Id_sgf49f6vxo,0.0
Id_zt61421jim,0.0
Id_f738160zrq,0.0
Id_ighki9bnmw,0.0
Id_hsrqzw7506,0.0
Id_dr0bkcp9g6,0.0
Id_vgw70dr0oy,0.0
Id_88qchh5p5e,0.0
Id_uyqy33847t,0.0
Id_vm9rz9lgsc,0.0
Id_iwadcbbmsq,0.0
Id_ucmmbiak69,0.0
Id_8xj2uellii,0.0
Id_jc6cdslho9,0.0
Id_9c54ihyg4x,0.0
Id_9j7ahh94wo,0.0
Id_xwr30aj5nu,0.0
Id_2eccs28u77,0.0
Id_jympdg99ci,0.0
Id_l03jbaa2sm,0.0
Id_e01gm6ms23,0.0
Id_5cd0abclcr,0.0
Id_91qqbez51v,0.0
Id_hadux2xfay,0.0
Id_xo4ulasnm9,0.0
Id_m1bmvs1251,0.0
Id_y3xl2xqa3c,0.0
Id_ivfinaoi2g,0.0
Id_z3n8o124rt,0.0
Id_p5j4e6hb2o,0.0
Id_o35y2iqub2,0.0
Id_kg6nawb1l5,0.0
Id_3vc54h77v3,0.0
Id_pw4t9g1r89,0.0
Id_eepoheqfoa,0.0
Id_8jco5lp46a,0.0
Id_h3qzwm0b3g,0.0
Id_gfg5qkwgq8,0.0
Id_tr8mhcn824,0.0
Id_qe6ziia482,0.0
Id_f2t36tum6b,0.0
Id_k46oz95lfe,0.0
Id_81c8wwefwz,0.0
Id_70vhcprhd7,0.0
Id_alpj4zq7mi,0.0
Id_j9ko6fthxt,0.0
Id_o25wjq69hn,0.0
Id_aee7p6wmvw,0.0
Id_uyai39e9ud,0.0
Id_inm5ucqm0s,0.0
Id_okap2uw300,0.0
Id_0qnbiilwqy,0.0
Id_tr6i9vqo3y,0.0
Id_0kmlq5xn2w,0.0
Id_wzhpp1sdob,0.0
Id_c7o5dinyqj,0.0
Id_i6tcrqcgbu,0.0
Id_l29ru2ui48,0.0
Id_07wmftbwvv,0.0
Id_9pes51ci3i,0.0
Id_gw8z2ybl7w,0.0
Id_vcthi07l5u,0.0
Id_bhnwv66vwa,0.0
Id_nspwx467em,0.0
Id_3hr79ey8pe,0.0
Id_jv2r9o87c3,0.0
Id_90u3b38gxe,0.0
Id_76dde3y4f1,0.0
Id_2dj6nrd7gb,0.0
Id_dqce0aw12q,0.0
Id_4ldj40aqt1,0.0
Id_3rpntrjawc,0.0
Id_ggfys0tbnp,0.0
Id_i68mkd4gsv,0.0
Id_dp7gsocfb4,0.0
Id_9a5icstldm,0.0
Id_u40pkkfwbq,0.0
Id_st0ei2xzki,0.0
Id_klg990mndn,0.0
Id_xv9ibg3btx,0.0
Id_l9odd095zx,0.0
Id_u59f6eu1a3,0.0
Id_vw09z30e91,0.0
Id_bc0ihrdbg3,0.0
Id_le7q7pz52w,0.0
Id_qsatkidofr,0.0
Id_8akv5g51cz,0.0
Id_6hitne9y3h,0.0
Id_qj4su84sit,0.0
Id_zn90j0wn2f,0.0
Id_lyf9745b06,0.0
Id_zr5gg4kh15,0.0
Id_b9779fizw8,0.0
Id_6m3cnmqomy,0.0
Id_u1jjpgo6lx,0.0
Id_00t690bqp3,0.0
Id_1q0ymnmrgc,0.0
Id_uvxqlx12jw,0.0
Id_4n77s8tu0u,0.0
Id_botxclfr72,0.0
Id_tnt2oi6w0p,0.0
Id_3d53zrt8px,0.0
Id_674pp6lvfq,0.0
Id_fwelbtoock,0.0
Id_6eux88g7mw,0.0
Id_mf2xqef5re,0.0
Id_ghb8ew7to5,0.0
Id_rp3zci3cbz,0.0
Id_3rnk1zfip0,0.0
Id_q5v70e3dt8,0.0
Id_0k0vu58emk,0.0
Id_1t799hiig0,0.0
Id_o8v5ng9e06,0.0
Id_qgz46wmjz0,0.0
Id_ahokdgquod,0.0
Id_5bdtju91hu,0.0
Id_xhxdskzurm,0.0
Id_5a4dkwtgm5,0.0
Id_uuh0ayosxp,0.0
Id_lndf4hlbo5,0.0
Id_yuyv5460go,0.0
Id_ea5v9kjo52,0.0
Id_bih63j9gw7,0.0
Id_6qy82ddl71,0.0
Id_81p8obvyqa,0.0
Id_m4zjtxnp18,0.0
Id_d83xn5nvm9,0.0
Id_o3m2v907po,0.0
Id_18nx9vckyd,0.0
Id_mbw34vxba0,0.0
Id_mxwdbctyfd,0.0
Id_cs8g9hs644,0.0
Id_u23ttace1n,0.0
Id_1jshoqjbk0,0.0
Id_3hfzkt09h3,0.0
Id_rrju18nrgb,0.0
Id_217p5ksexy,0.0
Id_dkdy3np6k7,0.0
Id_54kzhg0byh,0.0
Id_ryrtrrcojy,0.0
Id_h7fc2gcrso,0.0
Id_3rsby482zg,0.0
Id_3u5s04iu62,0.0
Id_f4qzpuhngw,0.0
Id_536ottgd35,0.0
Id_num74v6azx,0.0
Id_w8a95mti4v,0.0
Id_ecibcgp058,0.0
Id_6jcq121iyw,0.0
Id_827go8qgck,0.0
Id_3uvkrdjmbt,0.0
Id_l0l76k1ujs,0.0
Id_mtojuju4d6,0.0
Id_fdp560kvy8,0.0
Id_3ppjdi74jc,0.0
Id_kx7h3rgpzm,0.0
Id_vf8nxkp4z1,0.0
Id_4n55qaqfx4,0.0
Id_typ44ngc1k,0.0
Id_1k6ud1qosv,0.0
Id_9f8aswekkw,0.0
Id_6af11acvpv,0.0
Id_t5f2qxmwzw,0.0
Id_nfoumhua0k,0.0
Id_tg2ugwu8oo,0.0
Id_xw2oxjq81s,0.0
Id_mqq9laokx0,0.0
Id_ajj7hqfhjk,0.0
Id_olb90caf7u,0.0
Id_e1nvtzpkvx,0.0
Id_1dfk8xau78,0.0
Id_34ibbdf8lp,0.0
Id_c218l058me,0.0
Id_s2qddzx9t1,0.0
Id_5v88lzf4uz,0.0
Id_ggtqe0aadj,0.0
Id_7bfydm1jmk,0.0
Id_fz5dfnuhbg,0.0
Id_a2s4ot9e9b,0.0
Id_jbob2l7ywl,0.0
Id_ov9f62z9er,0.0
Id_373ef4t0fc,0.0
Id_upne7xm8zj,0.0
Id_0qkapps2bl,0.0
Id_emhvvj0vwp,0.0
Id_3wrorr8pxh,0.0
Id_q5gghotx4e,0.0
Id_8sa5oim9mt,0.0
Id_9x5aktglm2,0.0
Id_xoggoicedn,0.0
Id_ckil7tz8io,0.0
Id_ji77ohsfvh,0.0
Id_53kuxxgwr6,0.0
Id_vn3jxhgxzx,0.0
Id_8oc19qrfk8,0.0
Id_nfzgycoz11,0.0
Id_qqb7af850u,0.0
Id_13c5q2w3k8,0.0
Id_fedc62pxn9,0.0
Id_ksc04w2lxi,0.0
Id_1x4rkr01wv,0.0
Id_0cilkt56qi,0.0
Id_j80sft9a98,0.0
Id_ifljd90bnr,0.0
Id_2slfcez207,0.0
Id_nymq95rjtz,0.0
Id_ri0f50823y,0.0
Id_cmimo3kyx6,0.0
Id_t4cwe8d0mj,0.0
Id_m73gvh0nsk,0.0
Id_t9fkiy9td6,0.0
Id_0ocxuy24ob,0.0
Id_k6l5la90ak,0.0
Id_rvcu8yl1nk,0.0
Id_9l73ychgo0,0.0
Id_6e8u398am2,0.0
Id_mv1ipuhr7g,0.0
Id_0e1ai73q43,0.0
Id_8n1a5v8l70,0.0
Id_2d4cub3d6h,0.0
Id_flhnyl768q,0.0
Id_w66waa6s23,0.0
Id_sknkcqp34c,0.0
Id_uzq9j5aht3,0.0
Id_lv1zuci3p9,0.0
Id_ukwbklnejj,0.0
Id_1t0ocxzqvb,0.0
Id_u9wbj1piy6,0.0
Id_bol1b400et,0.0
Id_baanir56vq,0.0
Id_sdk0sv0915,0.0
Id_qgk7m1y0hi,0.0
Id_uklb7kung6,0.0
Id_g7qxmnsk4b,0.0
Id_enyeruwotm,0.0
Id_87mlzrnqoy,0.0
Id_hf19eni0wx,0.0
Id_tp7etot6hy,0.0
Id_vthw3z5xs5,0.0
Id_dvhevxylwr,0.0
Id_za29a9njfh,0.0
Id_44t8e4f63p,0.0
Id_xw9ryst25i,0.0
Id_tfm2tmw3cs,0.0
Id_n6zo6ty4sk,0.0
Id_0dqoqty2o5,0.0
Id_41p2v674sg,0.0
Id_zo2tlwhmnm,0.0
Id_6vd252hmmh,0.0
Id_xrz3h253tx,0.0
Id_o917u1mwzi,0.0
Id_8qbjx6qagd,0.0
Id_k7q9gfq7c8,0.0
Id_pn1w6za0fc,0.0
Id_q10mp23d84,0.0
Id_1oq7es98to,0.0
Id_ik9fl4pib6,0.0
Id_b7q0g2myf1,0.0
Id_q0yr96iqsy,0.0
Id_ndmm30kais,0.0
Id_51xk9z6n0a,0.0
Id_due5ha2f9z,0.0
Id_jpfypm3a43,0.0
Id_lh4nx43ei4,0.0
Id_f8k1vvqfoj,0.0
Id_ptiluuieh2,0.0
Id_d7z314xfv5,0.0
Id_1vq2bm3o5b,0.0
Id_orps8j632g,0.0
Id_jyh0bb7d0q,0.0
Id_o0pyawzy05,0.0
Id_yufis7r2c6,0.0
Id_6u4yvem96p,0.0
Id_7ec95aq2m4,0.0
Id_p6ubmxi37o,0.0
Id_38ynhbm3ns,0.0
Id_l1tgoylo9u,0.0
Id_i05zdpex1m,0.0
Id_cimgm3oq5u,0.0
Id_nevf4q8fy3,0.0
Id_g61uf865uj,0.0
Id_qpg0mrenc8,0.0
Id_sfz6iwfvtx,0.0
Id_0nu2v612q9,0.0
Id_yoi51xtp7b,0.0
Id_f5blamxz75,0.0
Id_alvouxaowc,0.0
Id_ptxwo2ha2w,0.0
Id_a7zdv8jaah,0.0
Id_fes2w127o6,0.0
Id_aac4y48jvl,0.0
Id_tejmjukoli,0.0
Id_u5nmh0qcs5,0.0
Id_6j2294k2ej,0.0
Id_qgxj93whkx,0.0
Id_caxjcqetsf,0.0
Id_l86ewbpaok,0.0
Id_14mrzm29v4,0.0
Id_k99kujqdpq,0.0
Id_vdt5p4kcnm,0.0
Id_xtwcxeobzp,0.0
Id_84x48eyhuw,0.0
Id_c6icvlcye8,0.0
Id_cmrkp9i5p6,0.0
Id_g2yfy3qqf2,0.0
Id_qczi4wv820,0.0
Id_hj96okufiy,0.0
Id_os82nchuri,0.0
Id_cx9iolhpsw,0.0
Id_6s0lzza0x2,0.0
Id_dz0klxlj7a,0.0
Id_nnaujx8z0f,0.0
Id_jaal5zkt5s,0.0
Id_up9ap6qeyb,0.0
Id_sli4krqjw6,0.0
Id_uh9pdqcbe0,0.0
Id_qqmid2ps0e,0.0
Id_mf1rrpapvj,0.0
Id_6w2t7c485n,0.0
Id_4hae564ft9,0.0
Id_3pdjdjqya3,0.0
Id_51f2achc3l,0.0
Id_h9apqyb20h,0.0
Id_2z1hh29692,0.0
Id_1mb2eyov13,0.0
Id_71a1y07dgr,0.0
Id_hnupbj7onf,0.0
Id_eqg4w5qol4,0.0
Id_x43jsb01h5,0.0
Id_je1vupr3yk,0.0
Id_l3sk09ay46,0.0
Id_nn2vnsvqdv,0.0
Id_ctms0dwat6,0.0
Id_8axrqyvqtw,0.0
Id_iqeksb0075,0.0
Id_m0tti5usbs,0.0
Id_k7kkxhn7bz,0.0
Id_8x9sidiqki,0.0
Id_fo84vwg2ko,0.0
Id_ygqlcargfm,0.0
Id_tv6z7990ed,0.0
Id_unchxbnwdt,0.0
Id_71uhqisnyx,0.0
Id_nvua4q2bp8,0.0
Id_xwu8kn9fml,0.0
Id_cvcr3nh80m,0.0
Id_3bctjw4cdy,0.0
Id_gjml3t93nz,0.0
Id_1uqfipk2a0,0.0
Id_9te1mijqgf,0.0
Id_8fj48u49xw,0.0
Id_o1vfbw3lor,0.0
Id_4u4axn38gi,0.0
Id_o25zebgfit,0.0
Id_gbhvpxa66v,0.0
Id_vcv8dijdk5,0.0
Id_qx2v9ls1rh,0.0
Id_pxowmu08qo,0.0
Id_z6rs2wto36,0.0
Id_74ltabixi5,0.0
Id_o7mv92h641,0.0
Id_ahavlnpq6r,0.0
Id_0g5wvqd83e,0.0
Id_8vykzifrp5,0.0
Id_dq1c70mvrt,0.0
Id_f9xc6ojw8k,0.0
Id_krhzmb1z16,0.0
Id_whbgh544r5,0.0
Id_g8qirbey02,0.0
Id_clq90i27e1,0.0
Id_q4b0gvpfvy,0.0
Id_e8kg9ax8fw,0.0
Id_e6dmv1g27n,0.0
Id_h82zdgvim8,0.0
Id_ietctzsbm5,0.0
Id_wcx7fx561i,0.0
Id_6xjjrm774k,0.0
Id_hxiee8ujy8,0.0
Id_ep2qbck016,0.0
Id_gpeho6nqr3,0.0
Id_o2et1p4cz7,0.0
Id_bw200rcvqr,0.0
Id_xpuqkiokgn,0.0
Id_74bxl357h6,0.0
Id_uayj09bh44,0.0
Id_pt0rq7qjf0,0.0
Id_ntqjarkzoh,0.0
Id_yj6zrl5wd9,0.0
Id_izy554f33a,0.0
Id_t6xryz0j4n,0.0
Id_p2915ebh1h,0.0
Id_uanc9eubzk,0.0
Id_kyzffebky9,0.0
Id_pdbbiqp6fw,0.0
Id_mzo9p38xsv,0.0
Id_432bafhicd,0.0
Id_l2z6cgsaw3,0.0
Id_6tqdl2kqdo,0.0
Id_15zukv4exa,0.0
Id_p4e2ndfelq,0.0
Id_ucadl23xde,0.0
Id_2681dd1kj7,0.0
Id_hgf16isodk,0.0
Id_q88lr0hqpd,0.0
Id_tqzyxp3ixy,0.0
Id_jmo8gr9cmm,0.0
Id_zf5wo1l8o2,0.0
Id_dmi0zkudjd,0.0
Id_c3xduzpn5d,0.0
Id_oreemdxxff,0.0
Id_xst5nizm9s,0.0
Id_95e3uery2v,0.0
Id_a5668avnnb,0.0
Id_sao8r2aiqg,0.0
Id_gcl7fazybk,0.0
Id_ruf60f6bmv,0.0
Id_wa9setafsw,0.0
Id_mayimir109,0.0
Id_suvm1kp22n,0.0
Id_lqsu4p6l7d,0.0
Id_ofefbxpmb3,0.0
Id_n2bc1ttxdz,0.0
Id_dlyksid1gu,0.0
Id_p10htjk7ox,0.0
Id_7f1w1c5c5i,0.0
Id_raydnr13jg,0.0
Id_mzsm8l4ktp,0.0
Id_v3w1hr6qr5,0.0
Id_1smsb53ij4,0.0
Id_ecfune0up2,0.0
Id_1hgczvlkow,0.0
Id_3nnkegu5yv,0.0
Id_jutvesu099,0.0
Id_b1yvlj9q82,0.0
Id_8rp5593fy0,0.0
Id_smumpgasy6,0.0
Id_ffbqyiveoq,0.0
Id_7mwt9eegtb,0.0
Id_4x1kaia92m,0.0
Id_dhqqzlkh55,0.0
Id_s8tr2dx78t,0.0
Id_yagge8eneb,0.0
Id_6w4or00nnd,0.0
Id_bclhir4xst,0.0
Id_g2pxpkpvss,0.0
Id_268g48i51k,0.0
Id_vr1jau3eh5,0.0
Id_1ona61b8nq,0.0
Id_75rfblwl19,0.0
Id_rnymxv1fb9,0.0
Id_mkcawwi59k,0.0
Id_p7647ggj2r,0.0
Id_sv76lbq433,0.0
Id_33qi1s95jb,0.0
Id_e2s0czrb03,0.0
Id_ucethu157b,0.0
Id_84w544dspa,0.0
Id_vo2ovg2lxa,0.0
Id_7zz0cv0ybu,0.0
Id_3yfmzdnr55,0.0
Id_kulx55w395,0.0
Id_9kn21tjd75,0.0
Id_krh9gd5oqr,0.0
Id_r3075j4aw3,0.0
Id_724jx901d9,0.0
Id_perkipzsaq,0.0
Id_ix6sega0gd,0.0
Id_yr0k9fjebp,0.0
Id_pnsxjchl5m,0.0
Id_imjl8o1xep,0.0
Id_z0r3rimssj,0.0
Id_plg0sdn2sw,0.0
Id_xt53q8czpn,0.0
Id_fkib2lklt5,0.0
Id_0lwj6pkpk7,0.0
Id_42c9q7saxk,0.0
Id_pixnw79m4o,0.0
Id_xu9fvcwp5a,0.0
Id_cqu6l90lf0,0.0
Id_wch4o6ey9d,0.0
Id_0zt456f97q,0.0
Id_zwoote5lb0,0.0
Id_s3rkgjc6xd,0.0
Id_bnwsmmocn3,0.0
Id_rwyer84n0u,0.0
Id_3168rw3unc,0.0
Id_z4n0nb6rsz,0.0
Id_ikd9i7hs6y,0.0
Id_8xgtgl820b,0.0
Id_1tpqcgr0ut,0.0
Id_cdvs3a68df,0.0
Id_eeuzg2xsr0,0.0
Id_cp65p5ijw1,0.0
Id_fj01hgq6fi,0.0
Id_tqqiuedkj4,0.0
Id_sf2tj3bd89,0.0
Id_63ggnioawt,0.0
Id_vwdggyo167,0.0
Id_kbrw10490x,0.0
Id_s9zdn2ncjm,0.0
Id_u0q6zwya8y,0.0
Id_hnjk63sjy4,0.0
Id_rajhusrixr,0.0
Id_o9i0b6g7q7,0.0
Id_hh23d21w22,0.0
Id_vg6y3eyhu0,0.0
Id_3rc8l6e621,0.0
Id_iu2u1iwxqp,0.0
Id_vt0gistoid,0.0
Id_0pq7ohnzlp,0.0
Id_c7h1h1dj28,0.0
Id_g6kco6q43k,0.0
Id_xdte3sftaq,0.0
Id_zoz4i76act,0.0
Id_jer5zkttf7,0.0
Id_flsjdl5got,0.0
Id_xxqes9t7v3,0.0
Id_q7jncpuze1,0.0
Id_x2fuajyfig,0.0
Id_7hc8m50ax9,0.0
Id_th8v95q4h1,0.0
Id_osgy9frdkj,0.0
Id_dhszpox983,0.0
Id_fpi0nddws0,0.0
Id_uvviwwau65,0.0
Id_awiwrw9ra0,0.0
Id_db39ssbssp,0.0
Id_rfhchhyrxe,0.0
Id_w8r9qjjkc9,0.0
Id_y7b8hxp2mk,0.0
Id_fwerm90khh,0.0
Id_wvu0akf4tx,0.0
Id_ryuvk4jzjf,0.0
Id_7a6uivxajf,0.0
Id_z0nvg0nx6l,0.0
Id_3bm2s3d2lp,0.0
Id_gl66bjy9f8,0.0
Id_j7s75aqa0g,0.0
Id_jfkbe6fapq,0.0
Id_h0xc5kg4yc,0.0
Id_yk2sb2mobm,0.0
Id_d4s2dv8cu8,0.0
Id_itbn973z00,0.0
Id_iux9wzaqtm,0.0
Id_2w861mr87n,0.0
Id_7v3krs0qoj,0.0
Id_mrwvqxfe86,0.0
Id_yipqb1n69v,0.0
Id_dy0r7l8aj1,0.0
Id_prvloecsy4,0.0
Id_e6k4rslst0,0.0
Id_l1dq1cjbda,0.0
Id_6rs75kk0un,0.0
Id_gztqtf2cxl,0.0
Id_qqhya8q9je,0.0
Id_2b8ow3025v,0.0
Id_epxx9yev1z,0.0
Id_9zsyyu1q15,0.0
Id_csx2tthgcv,0.0
Id_com420gqi8,0.0
Id_c0raqw22qr,0.0
Id_vf0w3kx654,0.0
Id_ol4zlpf68e,0.0
Id_i2v3182dfi,0.0
Id_z2uwds9eer,0.0
Id_yh6ehei7et,0.0
Id_j75948fwxt,0.0
Id_8jlo07sixp,0.0
Id_w8hkkb50lp,0.0
Id_6lu9nlmyj8,0.0
Id_70eff8coim,0.0
Id_ql0qjefet6,0.0
Id_0qct6q3s80,0.0
Id_e4hx0mxwlg,0.0
Id_iz692yult4,0.0
Id_gshhq5p32t,0.0
Id_rcuo8hhvnv,0.0
Id_3ndhercb7x,0.0
Id_7u0sjie5ld,0.0
Id_9oq9exp9da,0.0
Id_u0e89dllbj,0.0
Id_19rzu6qh6h,0.0
Id_r5jnywxwu4,0.0
Id_4rqsosa835,0.0
Id_xh34cgl1xs,0.0
Id_flkznniz9c,0.0
Id_pwkd6kl6bk,0.0
Id_gtwzz85i0t,0.0
Id_6rqn78252l,0.0
Id_i1n2dez4ii,0.0
Id_o21w4laxw8,0.0
Id_27qzous78s,0.0
Id_xzmcx4plnj,0.0
Id_1sd7kozvnc,0.0
Id_b9q01o8cpi,0.0
Id_wscag1mu1h,0.0
Id_q93yvb65fi,0.0
Id_agdgpbjvwf,0.0
Id_m1u5orv220,0.0
Id_1ov5ybd3zu,0.0
Id_nz9bck07g6,0.0
Id_oavx1ard2k,0.0
Id_3uwd7l8fc7,0.0
Id_pimojk2t8h,0.0
Id_lj1m2dujgv,0.0
Id_v3dvxe6twx,0.0
Id_naeplnc7vg,0.0
Id_t473qhns7f,0.0
Id_71dmt0k4ln,0.0
Id_bu6eahat2l,0.0
Id_h0unyhdq7r,0.0
Id_9kg8ih7kwr,0.0
Id_it6xe6ann0,0.0
Id_3b26b32o9g,0.0
Id_eek0kisn4x,0.0
Id_o7edg3r8gd,0.0
Id_canqfdd2ao,0.0
Id_4p2xz11xew,0.0
Id_qedzi4gjbn,0.0
Id_0pb80xapfo,0.0
Id_dqhew2g4to,0.0
Id_amszk76mof,0.0
Id_bc20oi9mkc,0.0
Id_km76sqhz76,0.0
Id_utqvp0ltce,0.0
Id_09dw3qvd5u,0.0
Id_a0balorbad,0.0
Id_7uq02r2041,0.0
Id_i55marh5ry,0.0
Id_7z1htwc0q9,0.0
Id_dbf5daym47,0.0
Id_iu1yywdcb5,0.0
Id_fu6jy6x65c,0.0
Id_yw02j42hzk,0.0
Id_1qmbglws7x,0.0
Id_qnihk6itdb,0.0
Id_x311k1feym,0.0
Id_voorzgp152,0.0
Id_qq6hgw6js8,0.0
Id_bke7lwtuqw,0.0
Id_k52oyyiumd,0.0
Id_f6pnb70eid,0.0
Id_elz48o7n1d,0.0
Id_lqc2qozmge,0.0
Id_rsyi1hqep7,0.0
Id_77e8mfhvd5,0.0
Id_l0wmthyph9,0.0
Id_30cgt31gfg,0.0
Id_blv23kwiyd,0.0
Id_zxgpoil019,0.0
Id_csok5qwurs,0.0
Id_eztbi7tzni,0.0
Id_mb2wxcvnxv,0.0
Id_kvxp1ief4s,0.0
Id_hmvkp3drca,0.0
Id_x0m6ekax65,0.0
Id_zxdkl5ty3o,0.0
Id_fix7b6yp0w,0.0
Id_qv0mvpa8iy,0.0
Id_aj729gtc8s,0.0
Id_ozc322gbox,0.0
Id_n40qejqgba,0.0
Id_vq7q0th2a8,0.0
Id_qjrrtnxrlg,0.0
Id_nuysezjpsu,0.0
Id_vdaw0i88bg,0.0
Id_62hgh6pt9x,0.0
Id_9erxptqupx,0.0
Id_gb1gjupse7,0.0
Id_rjpaigjprl,0.0
Id_bqqurl4r3g,0.0
Id_8m00htm3gi,0.0
Id_iy6a0am4re,0.0
Id_o9rtwklj8a,0.0
Id_onxtxy6ymo,0.0
Id_udgsadliyz,0.0
Id_w0rkqljczv,0.0
Id_ue4aeuy9b1,0.0
Id_mini449lsy,0.0
Id_6fjf1cnq3d,0.0
Id_grbkjmakdb,0.0
Id_heejwwald0,0.0
Id_79vm0ursrs,0.0
Id_3xb1spoeep,0.0
Id_eqr7qm4ift,0.0
Id_v3ch0vqi5f,0.0
Id_pli1x6icsd,0.0
Id_ffnl5o0hw6,0.0
Id_z187m4yp72,0.0
Id_nrq3cwsyzl,0.0
Id_63tnkewzpp,0.0
Id_s3hiiyf4u6,0.0
Id_iqabwxssls,0.0
Id_y6dv68yxqr,0.0
Id_0sxg6yxz85,0.0
Id_di0rri78ye,0.0
Id_xgmba2xgkn,0.0
Id_ea0wmyfxrf,0.0
Id_cv51mdp0b6,0.0
Id_0nz2eezh1e,0.0
Id_ahmktcecki,0.0
Id_mtyscf5f9v,0.0
Id_qkacfn12zz,0.0
Id_o9y8liqgxe,0.0
Id_mg7qu1arwo,0.0
Id_ttmhvcpghj,0.0
Id_yl0vju8x6j,0.0
Id_7xkh5f8x7m,0.0
Id_ws8o4p5p05,0.0
Id_gz7krilyuo,0.0
Id_n4jz0v67ei,0.0
Id_zdkvk7w4th,0.0
Id_53syvgqxle,0.0
Id_70kny68fdb,0.0
Id_0edo8zq65q,0.0
Id_5xp17fbe40,0.0
Id_zfluto0kgs,0.0
Id_qnbwncp0b3,0.0
Id_kiiq9hiz99,0.0
Id_7bim1ecfvo,0.0
Id_loqlrswp04,0.0
Id_0l4h3eat5d,0.0
Id_1ktsh0wwwv,0.0
Id_rbvot7zyax,0.0
Id_08ji2trlu8,0.0
Id_anly7l5edw,0.0
Id_zzf3ai01t6,0.0
Id_y2yvyth3dg,0.0
Id_qg08m0rfi6,0.0
Id_vaba3oaduu,0.0
Id_ejh9o5e0vo,0.0
Id_46yj1sf4ug,0.0
Id_gn7sfrtpwf,0.0
Id_qpr6al61rz,0.0
Id_n77kdzpzvt,0.0
Id_0gnv5fuhtn,0.0
Id_tx22yxi28c,0.0
Id_xdvequsme6,0.0
Id_ysziyb0wss,0.0
Id_0ebpyxln21,0.0
Id_p406g3trwp,0.0
Id_57x8ydbns2,0.0
Id_vv9k3qvj1u,0.0
Id_acvsuqhl50,0.0
Id_5ity39mz02,0.0
Id_652cw9tvhf,0.0
Id_nrlevrdcuj,0.0
Id_2g5y25gtn4,0.0
Id_34piqxnujv,0.0
Id_0d296v94ai,0.0
Id_9bleedlsgh,0.0
Id_opm3ovizx0,0.0
Id_y65og6fl5d,0.0
Id_lr53lhsns2,0.0
Id_dj4p1anx16,0.0
Id_ilhkepdc8w,0.0
Id_d1jt3otbgg,0.0
Id_5wqchgfmxh,0.0
Id_6xcdi0zpsm,0.0
Id_h840j8w0we,0.0
Id_4qnrw788eb,0.0
Id_kzpcgubdlw,0.0
Id_j5c4dfs40l,0.0
Id_jo98io63cl,0.0
Id_5wjhlg1z9c,0.0
Id_1r6um4kocf,0.0
Id_4ssbt0x4xi,0.0
Id_dyjeld3pcl,0.0
